actorId,primaryName,validCount,averRating,averVote
nm1235260,Kunihiko Ida,3,6.3,178.66666666666666
nm0072760,Michael Bentine,3,4.8999999999999995,178.66666666666666
nm0563414,Wieslawa Mazurkiewicz,8,6.1,178.625
nm0248291,Maude Eburne,13,6.230769230769231,178.6153846153846
nm0777993,Kurt Sinclair,5,6.779999999999999,178.6
nm0202441,Kote Daushvili,7,7.114285714285715,178.57142857142858
nm0302270,Vladislav Galkin,9,6.166666666666667,178.55555555555554
nm0140018,Kostas Karras,17,5.747058823529412,178.52941176470588
nm0141682,Jason Carter,12,4.841666666666666,178.5
nm0750991,Andy Russell,6,6.716666666666668,178.5
nm1554735,Charly Hübner,14,6.442857142857143,178.5
nm1419715,Brendan Carr,4,4.8500000000000005,178.5
nm0660904,Paraluman,4,6.075,178.5
nm0015663,Sa'eed Saleh,27,5.255555555555556,178.4814814814815
nm0841254,Svetlana Svetlichnaya,9,6.6,178.44444444444446
nm0880857,Tatsuo Umemiya,35,6.768571428571429,178.4
nm0885706,Ingrid van Bergen,14,6.2285714285714295,178.35714285714286
nm0264931,Yelena Fadeyeva,6,6.933333333333334,178.33333333333334
nm1577425,Iliana Zabeth,3,6.233333333333333,178.33333333333334
nm0814734,Türkan Soray,181,6.103867403314919,178.3038674033149
nm1451398,Alec Su,14,5.492857142857143,178.28571428571428
nm2071842,Kuensit Suwanwatthakee,4,6.4,178.25
nm5429347,Ranodeep Bose,4,6.8,178.25
nm0746210,Jean-Louis Roux,4,6.075,178.25
nm0782225,Andrés de Segurola,4,6.375,178.25
nm0806924,John Smihula,4,4.675,178.25
nm4165002,Áurea Baptista,4,6.525,178.25
nm0523180,Yuri Lowenthal,12,5.525000000000001,178.25
nm2594938,Michela Andreozzi,4,5.425,178.25
nm0706926,Raimu,41,6.482926829268293,178.2439024390244
nm0072683,Rita Bensousan,5,5.92,178.2
nm0409465,Inuko Inuyama,5,6.0200000000000005,178.2
nm0005613,Gregor Törzs,5,5.0200000000000005,178.2
nm0670093,Santiago Pedrero,5,6.2,178.2
nm0511695,Cec Linder,6,5.633333333333333,178.16666666666666
nm1526504,Mari Hamada,8,6.6000000000000005,178.125
nm3457617,Kasthuri,3,5.6000000000000005,178.0
nm0538158,Lorenzo Majnoni,3,4.6000000000000005,178.0
nm1394897,Yongnyeo Seonwoo,3,5.833333333333333,178.0
nm0541430,Lydia Mancinelli,3,7.133333333333333,178.0
nm3144148,Cassie Self,3,6.866666666666667,178.0
nm0788213,Don Shanks,4,6.949999999999999,178.0
nm0364028,Thorbjørn Harr,7,5.957142857142857,178.0
nm1550913,Arun Nalawade,7,7.6000000000000005,178.0
nm5316837,Gurmeet Saajan,3,7.400000000000001,178.0
nm1410077,Elizabeth Bond,3,5.2,178.0
nm2538235,Dan Bronchinson,3,6.0,178.0
nm0008819,Cynthia Abma,4,6.449999999999999,178.0
nm0753456,Helle Ryslinge,8,6.125,178.0
nm0429876,Chris Jordan,6,5.6000000000000005,178.0
nm2410851,Sophie Charlotte,3,6.033333333333334,178.0
nm0757824,Millán Salcedo,4,4.025,178.0
nm0491467,Bertel Lauring,5,5.16,178.0
nm0284385,Gabriel Folse,3,4.3999999999999995,178.0
nm0400655,Ian Hughes,3,6.266666666666666,178.0
nm0534965,Elina Madison,10,5.07,177.9
nm0062359,Julien Baumgartner,6,5.8,177.83333333333334
nm0148187,Nicholas Celozzi,6,3.3833333333333333,177.83333333333334
nm0409622,Stefan Iordache,20,7.114999999999999,177.8
nm0900653,Lenka Vlasáková,10,6.1899999999999995,177.8
nm0265697,Dolores Faith,5,5.3,177.8
nm0102751,Julio Bracho,10,5.569999999999999,177.8
nm1380379,Dimitris Imellos,9,6.466666666666667,177.77777777777777
nm1286609,Asal Badeei,4,5.9,177.75
nm4454684,Li Ma,4,5.75,177.75
nm0244602,Vittorio Duse,4,6.800000000000001,177.75
nm1367995,Sorush Sehhat,4,5.375,177.75
nm0374906,Ingrid Held,4,5.925,177.75
nm2386198,Jeff Kirkendall,8,2.7249999999999996,177.75
nm1346040,Jim Dougherty,4,6.0,177.75
nm0350746,Isabelle Gélinas,11,5.645454545454545,177.72727272727272
nm0191899,Irving Cummings,7,6.185714285714286,177.71428571428572
nm0492594,Jody Lawrance,10,5.950000000000001,177.7
nm2547025,Atilla Pakdemir,3,4.266666666666667,177.66666666666666
nm0248063,Lucas Elliot Eberl,6,6.1499999999999995,177.66666666666666
nm2455305,Cora Benesh,3,4.7,177.66666666666666
nm1671935,Juliette van Ardenne,3,5.5,177.66666666666666
nm6618354,Sai Srinivas Bellamkonda,3,4.633333333333334,177.66666666666666
nm0609151,Ib Mossin,11,5.818181818181818,177.63636363636363
nm0459375,Bart Klever,8,6.237500000000001,177.625
nm0638789,Mike Nyman,5,4.159999999999999,177.6
nm0326809,Minna Gombell,28,6.435714285714285,177.53571428571428
nm0265795,Hala Fakher,15,5.253333333333334,177.53333333333333
nm0587240,Sherry E. DeBoer,4,5.7,177.5
nm0692986,Václav Postránecký,12,6.016666666666668,177.5
nm1822342,Upendra Limaye,11,7.645454545454545,177.45454545454547
nm0336339,Ralph Graves,25,6.396000000000002,177.44
nm0793498,Joseph Shiloach,16,5.906249999999999,177.4375
nm0433828,Stefan Jürgens,5,6.32,177.4
nm1977840,Mel England,3,6.0,177.33333333333334
nm0530422,Bruni Löbel,9,6.111111111111111,177.33333333333334
nm0297993,Yoshiyuki Fukuda,3,6.366666666666667,177.33333333333334
nm0161199,Chun Chung,3,5.5,177.33333333333334
nm2583479,Jannik Schümann,3,5.5,177.33333333333334
nm3444024,Javad Razavian,3,2.966666666666667,177.33333333333334
nm3079003,Yasuhisa Furuhara,3,5.666666666666667,177.33333333333334
nm0062218,Heinz Baumann,3,6.233333333333333,177.33333333333334
nm0758088,Riccardo Salerno,3,4.8,177.33333333333334
nm2997229,Tony Burgess,3,6.266666666666667,177.33333333333334
nm0074447,Jean Pierre Bergeron,3,6.066666666666666,177.33333333333334
nm3271373,Tôri Matsuzaka,18,6.416666666666667,177.27777777777777
nm0680603,Mackenzie Phillips,4,5.225,177.25
nm0159647,Mimis Chrisomalis,4,6.625,177.25
nm0440645,Lyudmila Kasyanova,4,7.5249999999999995,177.25
nm0040090,Gertrude Astor,13,6.1,177.23076923076923
nm0165134,Charles Clary,10,6.590000000000001,177.2
nm0168595,Lew Cody,31,6.364516129032257,177.19354838709677
nm0675810,Notis Peryalis,6,6.066666666666666,177.16666666666666
nm4752065,Kaiser Chuang,8,6.1375,177.125
nm0526044,Julio César Luna,3,3.1666666666666665,177.0
nm0039711,Conrad Asquith,3,5.466666666666666,177.0
nm0653465,Noufou Ouédraogo,3,7.633333333333333,177.0
nm0220730,Colette Deréal,6,4.6,177.0
nm5598795,Anisha Ambrose,4,6.05,177.0
nm0823675,David Starzyk,3,3.8000000000000003,177.0
nm0226858,Don Dillaway,12,6.483333333333334,177.0
nm2356938,Yana Esipovich,5,6.28,177.0
nm0577414,Eero Melasniemi,5,6.34,177.0
nm0877181,Dragana Turkalj,3,3.5666666666666664,177.0
nm0706829,Tamal Ray Chowdhury,3,6.366666666666667,177.0
nm0310846,Lisa Gaye,5,5.58,177.0
nm0441809,Naama Kates,5,5.279999999999999,177.0
nm0863918,Allen Ting,4,6.4,177.0
nm0525773,Andor Lukáts,11,6.381818181818181,176.9090909090909
nm0196723,Hans Dagelet,9,6.211111111111112,176.88888888888889
nm1126973,Juan Pablo Ogalde,6,5.616666666666667,176.83333333333334
nm0105835,Pinkas Braun,18,5.622222222222223,176.83333333333334
nm1262182,Kanaka,18,5.577777777777777,176.83333333333334
nm0000890,Noah Beery Jr.,45,6.117777777777778,176.82222222222222
nm0406209,Cristian Iacob,5,7.0200000000000005,176.8
nm1052666,Will Janowitz,5,6.9799999999999995,176.8
nm1030234,Gamal Ismail,9,5.300000000000001,176.77777777777777
nm0347589,Sacha Guitry,22,6.8500000000000005,176.77272727272728
nm0345094,Ilka Grüning,4,7.699999999999999,176.75
nm0875049,Boris Tsipuria,4,7.775,176.75
nm0409971,Yasunori Irikawa,4,6.800000000000001,176.75
nm0378823,Kenneth Herdigein,4,6.175,176.75
nm0209850,Kamar de los Reyes,7,5.1,176.71428571428572
nm0941076,Norman Wooland,17,5.8999999999999995,176.7058823529412
nm0468866,Diego Kozievitch,3,6.099999999999999,176.66666666666666
nm0453785,Anne Kimbell,3,5.233333333333333,176.66666666666666
nm2979171,Aleksandr Lyapin,3,5.666666666666667,176.66666666666666
nm0031386,Jim Antonio,3,5.2,176.66666666666666
nm1064352,Tracy Reed,3,5.0,176.66666666666666
nm3131753,Darshan Thoogudeep,16,6.700000000000001,176.625
nm0157831,Nikolay Chindyaykin,8,6.2250000000000005,176.625
nm0312953,Antony Genov,8,7.35,176.625
nm0546918,Fiorella Mari,5,4.799999999999999,176.6
nm0900393,José Vivó,5,4.959999999999999,176.6
nm0684615,Alexandre Pinto,5,6.3,176.6
nm0657866,Per Pallesen,5,5.12,176.6
nm0555221,Mariano Martínez,7,5.414285714285714,176.57142857142858
nm0560727,David Matásek,11,5.981818181818181,176.54545454545453
nm0026088,Asbjørn Andersen,22,5.427272727272729,176.54545454545453
nm1486239,Brenda Cooney,4,4.625,176.5
nm1415338,Natasa Dangubic,4,7.175000000000001,176.5
nm0049363,Asunción Balaguer,11,6.218181818181818,176.45454545454547
nm0732750,Joe Robinson,5,4.64,176.4
nm0839287,Elizabeth Sung,5,6.0,176.4
nm0135932,Berugo Carambula,5,6.42,176.4
nm0830655,Boro Stjepanovic,10,5.779999999999999,176.4
nm1516801,Mirella Tsarou,3,6.333333333333333,176.33333333333334
nm0323597,George Gobel,3,4.933333333333334,176.33333333333334
nm0750210,Darko Rundek,3,6.8999999999999995,176.33333333333334
nm2835066,Laurie Love,3,3.866666666666667,176.33333333333334
nm0588022,Burke Morgan,8,5.3374999999999995,176.25
nm2813912,Eduardo Paxeco,5,5.68,176.2
nm0289555,Márcia Fraga,5,5.66,176.2
nm0321296,Alexandru Giugaru,7,7.728571428571428,176.14285714285714
nm0033501,Gabriel Arcand,16,6.475,176.0625
nm0510032,Marilyn Lightstone,3,6.633333333333333,176.0
nm0119022,Olga Budina,3,7.166666666666667,176.0
nm6167015,Babyjohn Choi,10,5.85,176.0
nm1188555,Balaiya,3,7.333333333333333,176.0
nm0091325,Steve Boergadine,3,5.233333333333333,176.0
nm7922387,Hadi Hejazifar,3,5.5,176.0
nm0707415,Ádám Rajhona,7,7.471428571428571,175.85714285714286
nm0386542,Robert Hirsch,13,6.115384615384615,175.84615384615384
nm0816310,Laura Soveral,5,6.279999999999999,175.8
nm0298089,Christopher Fulford,5,6.7,175.8
nm0223521,Anil Dhawan,37,5.586486486486487,175.75675675675674
nm0588071,Cheryl Miller,4,6.1499999999999995,175.75
nm0681875,Blake Pickett,4,4.800000000000001,175.75
nm0598902,Bull Montana,4,6.65,175.75
nm0764910,Thomas Sarbacher,4,6.15,175.75
nm0404587,Xaver Hutter,6,5.883333333333333,175.66666666666666
nm0178898,Marc Coppola,3,5.3,175.66666666666666
nm0038005,Ines Aru,3,7.166666666666667,175.66666666666666
nm0365649,Jenilee Harrison,3,5.3999999999999995,175.66666666666666
nm1410742,Erlendur Eiríksson,3,7.1000000000000005,175.66666666666666
nm0605712,Hideo Murota,23,6.682608695652172,175.6086956521739
nm0457613,Noriko Kitazawa,7,6.7,175.57142857142858
nm0033243,Ramesh Aravind,26,7.3807692307692285,175.53846153846155
nm0742438,Maxie Rosenbloom,15,6.2333333333333325,175.53333333333333
nm0300781,Valentin Gaft,29,6.144827586206896,175.51724137931035
nm0166472,Chris Cleveland,8,5.25,175.5
nm1871491,Fulden Akyürek,4,3.9999999999999996,175.5
nm0022480,Catherine Alric,11,5.209090909090909,175.45454545454547
nm1471776,Pejman Bazeghi,18,5.266666666666666,175.44444444444446
nm1746798,Christine Moore,5,4.4,175.4
nm0890539,Grigore Vasiliu-Birlic,8,7.962500000000001,175.375
nm0018717,Ross Alexander,11,6.081818181818181,175.36363636363637
nm0126537,András Bálint,14,6.707142857142856,175.35714285714286
nm0174658,Marie-Louise Coninck,3,6.5,175.33333333333334
nm0004917,Kim Fields,3,5.733333333333333,175.33333333333334
nm0487519,Paul Lapidus,3,4.466666666666667,175.33333333333334
nm2529123,Roma,9,5.022222222222222,175.33333333333334
nm2957257,Ilham Qasimov,3,7.833333333333333,175.33333333333334
nm0396527,Ronald Houle,3,7.033333333333334,175.33333333333334
nm0786921,Yusuf Sezer,3,6.099999999999999,175.33333333333334
nm3377021,Julia Faye West,3,4.466666666666667,175.33333333333334
nm0707476,Mary Lynn Rajskub,4,5.925,175.25
nm0270742,Alan Feinstein,4,5.575,175.25
nm0086909,Yvetta Blanarovicová,4,5.3999999999999995,175.25
nm0261701,Adriana Esteves,5,6.459999999999999,175.2
nm0876513,Frans Tumbuan,5,5.34,175.2
nm3151928,Elsa Firuz Azar,5,4.88,175.2
nm0736534,Carlos Roffé,6,6.716666666666668,175.16666666666666
nm0959149,Bohus Záhorský,16,6.7875000000000005,175.0625
nm0809625,Queenie Smith,3,6.266666666666666,175.0
nm0747309,Lionel Royce,4,5.4750000000000005,175.0
nm0193515,Steve Curtis,5,4.6,175.0
nm0132285,Charles Campbell,3,6.2,175.0
nm0102419,Pascale de Boysson,4,6.500000000000001,175.0
nm1137659,Kathleen Rose Perkins,3,6.133333333333333,175.0
nm0715901,Donogh Rees,3,5.766666666666666,175.0
nm0164766,Gary Clarke,5,5.48,175.0
nm3748647,Jess Allen,3,6.2,175.0
nm0605970,Lea Mornar,7,4.942857142857143,175.0
nm0879263,Asher Tzarfati,3,5.566666666666667,175.0
nm3096390,Mariya Gorban,3,5.633333333333333,175.0
nm0003062,Alan Dinehart,36,6.4305555555555545,174.97222222222223
nm0073031,Femi Benussi,48,5.3999999999999995,174.9375
nm0313867,Carmelita Geraghty,11,6.554545454545454,174.9090909090909
nm0566947,Jody McCrea,7,4.571428571428571,174.85714285714286
nm0789987,Susan Shaw,19,6.221052631578947,174.8421052631579
nm1212577,Jan Budar,25,6.092,174.84
nm0232213,Ludwig Donath,6,6.916666666666667,174.83333333333334
nm3146762,Baris Atay,5,6.359999999999999,174.8
nm0156547,Radium Cheung,5,6.239999999999999,174.8
nm2628886,Mohamed Shoman,5,4.18,174.8
nm1067411,Isabel Abreu,5,6.0600000000000005,174.8
nm0885506,Simone Valère,8,6.5125,174.75
nm5156521,Maryjun Takahashi,4,5.9,174.75
nm0261267,Federico Esquerro,4,6.075,174.75
nm4276429,Simone Leorin,4,6.55,174.75
nm0051526,Gavri Banai,8,7.074999999999999,174.75
nm2186221,Preston Davis,4,4.25,174.75
nm0439718,Oskar Karlweis,4,7.225,174.75
nm3622854,Amr Abdulgalil,7,5.128571428571428,174.71428571428572
nm0716839,Rehman,43,6.830232558139534,174.69767441860466
nm0787655,Travis Shakespeare,3,5.366666666666667,174.66666666666666
nm1126723,Joan Massotkleiner,3,6.466666666666666,174.66666666666666
nm3977708,Sunaina,6,4.8500000000000005,174.66666666666666
nm4932005,Sara Sálamo,3,5.366666666666667,174.66666666666666
nm1017945,Haldun Ergüvenç,3,6.3,174.66666666666666
nm0699909,Jesús Puente,22,5.368181818181818,174.5909090909091
nm0608371,Eduardo Moscovis,7,5.885714285714286,174.57142857142858
nm0147923,Arap Celal,28,5.549999999999999,174.57142857142858
nm1671002,Aida Abdel Aziz,9,5.766666666666667,174.55555555555554
nm0654710,Turgut Özatay,85,5.9647058823529395,174.5529411764706
nm0307435,Erast Garin,17,7.1352941176470575,174.52941176470588
nm0826784,Yuriy Stepanov,6,6.6833333333333345,174.5
nm1061711,Juan Sanz,6,5.2,174.5
nm1172143,Vida Ghahremani,6,6.266666666666667,174.5
nm0419279,Sybil Jason,6,6.833333333333333,174.5
nm0954658,Nathan Zellner,5,5.72,174.4
nm0310887,Gill Gayle,5,5.76,174.4
nm0216399,Michael DeLano,3,5.6000000000000005,174.33333333333334
nm1877776,Maryam Zaree,6,6.300000000000001,174.33333333333334
nm0856383,Valentine Tessier,9,6.711111111111111,174.33333333333334
nm0872165,Phillip Trent,3,5.966666666666666,174.33333333333334
nm0054737,Sophie Barjac,6,5.75,174.33333333333334
nm0850875,Chris Tashima,3,5.633333333333333,174.33333333333334
nm1548005,P. Balachandran,14,5.535714285714285,174.28571428571428
nm0088744,Kirsten Block,7,6.1,174.28571428571428
nm0394724,Masami Horiuchi,7,5.314285714285715,174.28571428571428
nm0479951,Ronald Lacey,7,5.214285714285714,174.28571428571428
nm0996625,Charmy Kaur,32,5.209375000000001,174.28125
nm0763287,Dedé Santana,15,4.793333333333335,174.26666666666668
nm1062569,Sílvia Lourenço,4,6.5,174.25
nm0042305,Sophie Auster,4,5.85,174.25
nm0925175,Marjorie White,8,6.6499999999999995,174.25
nm0014894,Spottiswoode Aitken,9,6.0666666666666655,174.22222222222223
nm0235506,Andreas Douzos,14,5.678571428571428,174.21428571428572
nm0870384,Thomas Trabacchi,5,5.3,174.2
nm0719535,Gino Renni,5,5.16,174.2
nm0397024,Tim Hovey,6,6.683333333333334,174.16666666666666
nm0730344,Gale Robbins,6,6.1000000000000005,174.16666666666666
nm0050151,Betty Balfour,13,7.038461538461538,174.15384615384616
nm0728230,Elisabeth Risdon,16,6.349999999999999,174.125
nm0344958,Åke Grönberg,31,5.2225806451612895,174.09677419354838
nm0111628,Irina Brook,3,6.866666666666667,174.0
nm0183358,Kevin Coughlin,3,5.566666666666666,174.0
nm0618715,Jalil Naciri,4,6.2,174.0
nm3607899,Jennifer Polansky,4,4.9,174.0
nm3075771,Soo-Jang Baek,4,6.7,174.0
nm0142937,María Casanova,12,6.008333333333334,174.0
nm0477173,Irena Kwiatkowska,8,6.125000000000001,174.0
nm0847070,Mio Takaki,3,6.066666666666666,174.0
nm0707466,Pierre-Loup Rajot,15,5.866666666666666,173.93333333333334
nm0613512,Murali,74,6.397297297297296,173.8108108108108
nm2778196,Marv Blauvelt,5,3.78,173.8
nm2085856,Aamir Bashir,5,6.359999999999999,173.8
nm1699267,Elif Baysal,5,5.860000000000001,173.8
nm2794335,Sadhu Kokila,46,6.973913043478262,173.7608695652174
nm0631494,Talgat Nigmatulin,4,6.3,173.75
nm1036787,Kinga Philipps,3,5.366666666666667,173.66666666666666
nm0699596,Tilo Prückner,21,6.142857142857143,173.66666666666666
nm2685263,Badr Nofal,3,6.033333333333334,173.66666666666666
nm0594709,Ryôtarô Mizushima,3,7.133333333333333,173.66666666666666
nm0121616,Bryan Burke,3,5.8,173.66666666666666
nm3068402,Nao Nagasawa,6,5.516666666666666,173.66666666666666
nm0416652,Julia Saly,8,5.575,173.625
nm0923774,Bert Wheeler,24,6.262499999999999,173.625
nm0289080,Jorja Fox,5,6.359999999999999,173.6
nm0440988,Daphna Kastner,5,5.22,173.6
nm1807524,Anju,10,7.039999999999999,173.6
nm0421138,DeWitt Jennings,10,6.23,173.6
nm0090102,Marina Blümel,4,4.575,173.5
nm0448283,Richard Kennedy,4,5.1,173.5
nm0787676,Khosro Shakibai,30,5.723333333333334,173.46666666666667
nm1670601,Tom Pelphrey,5,6.06,173.4
nm1579097,Anaïs Jeanneret,5,5.140000000000001,173.4
nm0022640,Vera Altayskaya,8,7.1625,173.375
nm0454596,Claude King,11,5.4363636363636365,173.36363636363637
nm4753839,Henley Hii,3,6.066666666666667,173.33333333333334
nm0513103,Ivan Linow,3,7.1000000000000005,173.33333333333334
nm0504240,Miroljub Leso,3,7.099999999999999,173.33333333333334
nm0261678,Will Estes,3,6.566666666666666,173.33333333333334
nm0897478,Diogo Vilela,7,5.928571428571429,173.28571428571428
nm3071614,Niko Red Star,4,5.675000000000001,173.25
nm0109846,Mariana Briski,4,6.25,173.25
nm0286497,Albert Forner,4,6.175,173.25
nm0088250,Claudiu Bleont,12,7.166666666666665,173.25
nm0085610,Julia Blackburn,4,4.675,173.25
nm0108637,Jon Briddell,9,5.1,173.22222222222223
nm0087237,Carlos Blanco,5,5.98,173.2
nm0763072,Yvonne Sanson,19,6.378947368421053,173.1578947368421
nm0001935,Noah Beery,71,6.33661971830986,173.1549295774648
nm0497920,Moon Lee,26,6.023076923076923,173.15384615384616
nm0649044,Bartosz Opania,7,5.857142857142857,173.14285714285714
nm0032787,Renato Aragão,45,4.402222222222221,173.11111111111111
nm0046276,Chong-ok Bae,9,6.222222222222223,173.11111111111111
nm0604032,José Elías Moreno,36,5.966666666666668,173.08333333333334
nm0747131,Nirupa Roy,78,6.392307692307691,173.07692307692307
nm3751508,Ramsi Lehner,3,6.566666666666666,173.0
nm0382984,William T. Hicks,5,4.619999999999999,173.0
nm2039205,Brad Hallowell,4,4.574999999999999,173.0
nm0383163,Liane Hielscher,5,6.12,173.0
nm0555728,Dmitriy Maryanov,10,6.34,173.0
nm1371858,Nirmal Rishi,6,7.3999999999999995,173.0
nm0292538,Rupert Frazer,3,6.8,173.0
nm0611148,Wanja Mues,5,6.540000000000001,173.0
nm0015342,Yôsuke Akimoto,3,6.5,173.0
nm3377472,Anastasiya Dobrynina,3,6.5,173.0
nm0605227,Claudia Mori,17,5.78235294117647,172.94117647058823
nm0696510,Wayde Preston,9,5.422222222222222,172.88888888888889
nm0301726,Vera Galatíková,8,6.5625,172.875
nm0244168,Junior Durkin,6,5.866666666666666,172.83333333333334
nm5282266,Mugi Kadowaki,12,6.075,172.83333333333334
nm1717383,Thibault Vinçon,6,6.066666666666666,172.83333333333334
nm1223910,Sujoy Ghosh,4,5.825,172.75
nm0256534,Fern Emmett,4,5.5,172.75
nm0105317,Patrick Braoudé,7,4.999999999999999,172.71428571428572
nm0371025,George 'Gabby' Hayes,114,6.335964912280701,172.68421052631578
nm0031193,Craig Anton,3,6.3999999999999995,172.66666666666666
nm2014279,Janet Khiew,6,6.033333333333334,172.66666666666666
nm0696097,E. Kerrigan Prescott,3,4.966666666666667,172.66666666666666
nm0436549,Kazuya Kamenashi,6,6.033333333333332,172.66666666666666
nm1200696,Isabelle Guérard,3,5.933333333333334,172.66666666666666
nm0115058,Peggy Browne,3,4.966666666666667,172.66666666666666
nm0508925,Jan Libícek,7,6.557142857142858,172.57142857142858
nm0709478,James Seay,14,5.5,172.57142857142858
nm0057654,Dana Barron,7,4.6571428571428575,172.57142857142858
nm0902028,Suzanne von Borsody,9,6.511111111111111,172.55555555555554
nm0551651,Félix Marten,11,5.40909090909091,172.54545454545453
nm0227710,Joe Dinicol,4,4.825,172.5
nm1839784,Gekidan Hitori,4,6.85,172.5
nm0928271,Robert Wilcox,10,6.29,172.5
nm0007139,Hark Tsui,4,6.050000000000001,172.5
nm1473166,Amin Hayayee,39,4.571794871794872,172.48717948717947
nm0140504,Leo Carrillo,65,6.292307692307692,172.47692307692307
nm0403952,Anwar Hussain,36,6.697222222222223,172.47222222222223
nm2522689,Urmila Kanitkar,7,7.371428571428572,172.42857142857142
nm0693139,Jan Potmesil,7,6.314285714285714,172.42857142857142
nm0160621,Scott Christopher,11,5.736363636363636,172.36363636363637
nm0812458,Andrey Sokolov,23,6.234782608695654,172.34782608695653
nm0207766,Renato De Carmine,3,5.833333333333333,172.33333333333334
nm0019894,Andrea Allan,3,5.666666666666667,172.33333333333334
nm0395785,Emil Horváth,3,6.866666666666667,172.33333333333334
nm2835835,Haruka Abe,3,6.3999999999999995,172.33333333333334
nm0093535,Brittney Bomann,3,4.266666666666667,172.33333333333334
nm0906735,Katsuko Wakasugi,7,6.257142857142857,172.28571428571428
nm0029511,Rita Angela,4,5.9750000000000005,172.25
nm1113670,Amirul Haque Chowdhury,4,7.7,172.25
nm0519371,Victoria Longley,4,6.5,172.25
nm0197963,Ewa Dalkowska,17,6.188235294117647,172.23529411764707
nm0457590,Kitarô,9,6.866666666666666,172.22222222222223
nm0882892,Ajit Vachani,5,6.359999999999999,172.2
